PS_Code,PS_Name,Region_Name,District_Name,Constituency_Name,Registered_Voters
E01852,D A PRIM SCH AKWANSREM,EASTERN,FANTEEKWA,FANTEAKWA NORTH,182
E01853,SALVATION ARMY PRIM SCH NAAMA,EASTERN,FANTEEKWA,FANTEAKWA NORTH,166
E01854,D/A PRIMARY SCH OBOOHO,EASTERN,FANTEEKWA,FANTEAKWA NORTH,437
E01855,D/A J H S OBOOHO,EASTERN,FANTEEKWA,FANTEAKWA NORTH,314
E01856,TEYEMUNI,EASTERN,FANTEEKWA,FANTEAKWA NORTH,565
E01857,C M B SHED NSUTA,EASTERN,FANTEEKWA,FANTEAKWA SOUTH,131
E01858,D A PRIM SCH YAYAASO,EASTERN,FANTEEKWA,FANTEAKWA SOUTH,121
E01859,D A PRIM SCH ABODOBI,EASTERN,FANTEEKWA,FANTEAKWA SOUTH,196
E01860,D/A PRIM SCH OBROAHOHO,EASTERN,FANTEEKWA,FANTEAKWA SOUTH,141
E01861,D A PRIM SCH SUBUMA,EASTERN,FANTEEKWA,FANTEAKWA SOUTH,114
E01862,D A JHS OSUBENBUOM,EASTERN,FANTEEKWA,FANTEAKWA SOUTH,234
E01863,D/A PRIMARY SCH AYESU,EASTERN,FANTEEKWA,FANTEAKWA SOUTH,215
E01864,AYESU BESEA,EASTERN,FANTEEKWA,FANTEAKWA SOUTH,587
E01865,D/A PRIMARY SCHOOL ONUKU,EASTERN,FANTEEKWA,FANTEAKWA NORTH,249
E01866,D A PRIM SCH PESEATOR,EASTERN,FANTEEKWA,FANTEAKWA NORTH,131
E01867,AMOAFOASO,EASTERN,FANTEEKWA,FANTEAKWA NORTH,121
E01868,BOMMODEN,EASTERN,FANTEEKWA,FANTEAKWA NORTH,576
E01869,D/A PRIM AHOMAHOMASU,EASTERN,FANTEEKWA,FANTEAKWA NORTH,546
E01870,CMB SHED ADENTEM,EASTERN,FANTEEKWA,FANTEAKWA NORTH,179
E01871,TADIESO,EASTERN,FANTEEKWA,FANTEAKWA NORTH,126
E01872,R/C PRIM SCH MANTAMU,EASTERN,FANTEEKWA,FANTEAKWA NORTH,182
E01873,BESEBUOM,EASTERN,FANTEEKWA,FANTEAKWA NORTH,192
E01874,D/A PRIMARY SCH OWUSUKROM,EASTERN,FANTEEKWA,FANTEAKWA NORTH,167
E01875,C M B SHED BRAKOKROM,EASTERN,FANTEEKWA,FANTEAKWA NORTH,177
E01876,NTANOAM,EASTERN,FANTEEKWA,FANTEAKWA NORTH,541
E01877,DARKWAKROM,EASTERN,FANTEEKWA,FANTEAKWA NORTH,574
E01878,KRONKRONSO,EASTERN,FANTEEKWA,FANTEAKWA NORTH,144
E01879,D/A PRIM NTESO NO 1,EASTERN,FANTEEKWA,FANTEAKWA NORTH,463
E01880,NTESO NO 2,EASTERN,FANTEEKWA,FANTEAKWA NORTH,120
E01881,D/A PRIM SCH OTUATER,EASTERN,FANTEEKWA,FANTEAKWA NORTH,180
E01882,D/A PRIM SCH PAPRAMANTENG,EASTERN,FANTEEKWA,FANTEAKWA NORTH,162
E01883,D A PRIM SCH AKUATIFI,EASTERN,FANTEEKWA,FANTEAKWA NORTH,203
E01884,D A PRIM SCH  AKWAMU KOTOKU,EASTERN,FANTEEKWA,FANTEAKWA NORTH,204
E01885,D A JHS AKWAMU KOTOKU,EASTERN,FANTEEKWA,FANTEAKWA NORTH,250
E01886,D/A PRIM SCH KUMFERE,EASTERN,FANTEEKWA,FANTEAKWA NORTH,170
E01887,D A PRIM SCH KWAEPENEASE,EASTERN,FANTEEKWA,FANTEAKWA NORTH,150
E01888,D A PRIM SCH FEYIASE,EASTERN,FANTEEKWA,FANTEAKWA NORTH,285
E01889,D A JHS FEYIASE,EASTERN,FANTEEKWA,FANTEAKWA NORTH,166
E01890,D A PRIM SCH ADABO,EASTERN,FANTEEKWA,FANTEAKWA NORTH,133
E01891,D A PRIM SCH MIASO NO1,EASTERN,FANTEEKWA,FANTEAKWA NORTH,414
E01892,D A PRIM SCH MIAWA,EASTERN,FANTEEKWA,FANTEAKWA NORTH,224
E01893,D A PRIM SCH AGYENEMENE,EASTERN,FANTEEKWA,FANTEAKWA NORTH,300
E01894,D A PRIM SCH HYEWOHODEN,EASTERN,FANTEEKWA,FANTEAKWA NORTH,586
E01895,D A PRIM SCH ASIREBUSO,EASTERN,FANTEEKWA,FANTEAKWA NORTH,335
E01896,D A PRIM SCH ABURASO,EASTERN,FANTEEKWA,FANTEAKWA NORTH,556
E01897,D A PRIM SCH NYADIER,EASTERN,FANTEEKWA,FANTEAKWA NORTH,290
E01898,D A PRIM SCH ABOABO,EASTERN,FANTEEKWA,FANTEAKWA NORTH,575
E01899,R/C PRIMARY SCH ABOOSO,EASTERN,FANTEEKWA,FANTEAKWA NORTH,136
E01900,AMPASAKYI ABOOSO,EASTERN,FANTEEKWA,FANTEAKWA NORTH,560
E01901,R/C PRIMARY SCH AGYAMAMU,EASTERN,FANTEEKWA,FANTEAKWA NORTH,535
E01902,D A PRIM SCH AMOTARE NO 2,EASTERN,FANTEEKWA,FANTEAKWA NORTH,588
E01903,PRESBY PRIMARY SCH AKUMERSU EAST,EASTERN,FANTEEKWA,FANTEAKWA NORTH,195
E01904,D A PRIM SCH AKUMERSU WEST,EASTERN,FANTEEKWA,FANTEAKWA NORTH,157
E01905,OSUBUER,EASTERN,FANTEEKWA,FANTEAKWA NORTH,558
E01906,D A PRIM SCH DOMINASE,EASTERN,FANTEEKWA,FANTEAKWA NORTH,267
E01907,D A JHS DOMINASE,EASTERN,FANTEEKWA,FANTEAKWA NORTH,147
E01908,R C PRIM SCH ABETINSO,EASTERN,FANTEEKWA,FANTEAKWA NORTH,562
E01909,SABISEASE,EASTERN,FANTEEKWA,FANTEAKWA NORTH,110
E01910,D A PRIM SCH SUMUER,EASTERN,FANTEEKWA,FANTEAKWA NORTH,337
E01911,OMAFELE,EASTERN,FANTEEKWA,FANTEAKWA NORTH,163
E01912,AMAKOM,EASTERN,FANTEEKWA,FANTEAKWA NORTH,141
E01913,D/A PRIMARY SCH ODORTOM,EASTERN,FANTEEKWA,FANTEAKWA NORTH,180
E01914,PENTECOST CHAPEL AKUASE,EASTERN,FANTEEKWA,FANTEAKWA NORTH,141
E01915,D A PRIM SCH PETEEFOUR,EASTERN,FANTEEKWA,FANTEAKWA NORTH,229
E01916,D A PRIM SCH AGAYEDJI,EASTERN,FANTEEKWA,FANTEAKWA NORTH,203
E01917,PENTECOST CHAPEL AMOTARE LAKE,EASTERN,FANTEEKWA,FANTEAKWA NORTH,126
E01918,R/C PRIMARY SCH DEDESO NO. 1,EASTERN,FANTEEKWA,FANTEAKWA NORTH,509
E01919,D A JHS DEDESO NO 2,EASTERN,FANTEEKWA,FANTEAKWA NORTH,128
E01920,D/A PRIM SCH DEDESO NO. 2,EASTERN,FANTEEKWA,FANTEAKWA NORTH,133
E01921,PRESBY PRIMARY SCH MPAEM,EASTERN,FANTEEKWA,FANTEAKWA NORTH,144
E01922,D/A PRIMARY SCH ODEDE,EASTERN,FANTEEKWA,FANTEAKWA NORTH,543
E01923,D A PRIM SCH TRAMLEVEME,EASTERN,FANTEEKWA,FANTEAKWA NORTH,207
E01924,D A PRIM SCH GANYOKOPE,EASTERN,FANTEEKWA,FANTEAKWA NORTH,150
E01925,D/A PRIMARY SCH ADAKOPE,EASTERN,FANTEEKWA,FANTEAKWA NORTH,340
E01926,ABUAKWA,EASTERN,FANTEEKWA,FANTEAKWA NORTH,114
E01339,DURBAR GROUNDS ADANKRONO,EASTERN,KWAEBEBIREM,KADE,453
E01340,PRESBY PRIM SCH ADANKRONO,EASTERN,KWAEBEBIREM,KADE,749
E01341,CATHOLIC CHURCH ADANKRONO,EASTERN,KWAEBEBIREM,KADE,754
E01342,KADE SEC SCH KADE,EASTERN,KWAEBEBIREM,KADE,870
E01343,IMAM TAMIM KADE,EASTERN,KWAEBEBIREM,KADE,546
E01344,NCCE OFFICE KADE,EASTERN,KWAEBEBIREM,KADE,816
E01345,SARIKI ZABRAMAH KADE,EASTERN,KWAEBEBIREM,KADE,503
E01346,R/C PRIM SCH KADE,EASTERN,KWAEBEBIREM,KADE,1004
E01347,R/C PRIM SCH KADE,EASTERN,KWAEBEBIREM,KADE,478
E01348,METHODIST J S S KADE,EASTERN,KWAEBEBIREM,KADE,757
E01349,REJOYCE PRESBY CHURCH KADE,EASTERN,KWAEBEBIREM,KADE,999
E01350,METH PRIM SCH KADE,EASTERN,KWAEBEBIREM,KADE,773
E01351,SALVATION ARMY PRIM SCH KADE 'A',EASTERN,KWAEBEBIREM,KADE,832
E01352,DIVINE CHURCH KADE,EASTERN,KWAEBEBIREM,KADE,174
E01353,PRESBY JHS KADE,EASTERN,KWAEBEBIREM,KADE,992
E01354,PRESBY PRIM SCH KADE,EASTERN,KWAEBEBIREM,KADE,779
E01355,ECG KADE,EASTERN,KWAEBEBIREM,KADE,508
E01356,BUS STOP KADE,EASTERN,KWAEBEBIREM,KADE,824
E01357,CEMETARY SQUARE KADE (B),EASTERN,KWAEBEBIREM,KADE,621
E01358,DURBAR GROUNDS KADE,EASTERN,KWAEBEBIREM,KADE,323
E01359,SALVATION ARMY JHS KADE,EASTERN,KWAEBEBIREM,KADE,564
E01360,PRESBY PRIM SUBI,EASTERN,KWAEBEBIREM,KADE,673
E01361,PALACE SQUARE ABODOM,EASTERN,KWAEBEBIREM,KADE,789
E01362,PRESBY J S S ABODOM,EASTERN,KWAEBEBIREM,KADE,847
E01363,D A JSS ABODOM,EASTERN,KWAEBEBIREM,KADE,713
E01364,L/A PRIM SCH OKYINSO,EASTERN,KWAEBEBIREM,KADE,850
E01365,L/A PRIM SCH AMANFROM,EASTERN,KWAEBEBIREM,KADE,232
E01366,L/A PRIM SCH KROBO,EASTERN,KWAEBEBIREM,KADE,386
E01367,R/C PRIM SCH ABAAM,EASTERN,KWAEBEBIREM,KADE,758
E01368,AMOANIMAA L/A JHS ABAAM,EASTERN,KWAEBEBIREM,KADE,552
E01369,PRESBY PRIM SCH ABAAM,EASTERN,KWAEBEBIREM,KADE,831
E01370,PRESBY JHS ABAAM,EASTERN,KWAEBEBIREM,KADE,602
E01371,CMB SHED PRAMKESE,EASTERN,KWAEBEBIREM,KADE,609
E01372,PRESBY PRIM SCH PREMKESE,EASTERN,KWAEBEBIREM,KADE,310
E01373,CINEMA HALL PRAMKESE,EASTERN,KWAEBEBIREM,KADE,226
E01374,PRESBY CHURCH PRAMKESE,EASTERN,KWAEBEBIREM,KADE,651
E01375,R/C JHS PRAMKESE,EASTERN,KWAEBEBIREM,KADE,815
E01376,A G CHURCH KROBOMU-SHAI,EASTERN,KWAEBEBIREM,KADE,428
E01377,PRESBY PRIM SCH TAKYIMAN,EASTERN,KWAEBEBIREM,KADE,859
E01378,CMB MAIN OFFICE TAKYIMAN,EASTERN,KWAEBEBIREM,KADE,653
E01379,CMB COCOA SHED TAKYIMAN,EASTERN,KWAEBEBIREM,KADE,553
E01380,L/A PRIM SCH MEMPEASEM,EASTERN,KWAEBEBIREM,KADE,388
E01381,PRESBY PRIM SCH KWAMANG,EASTERN,KWAEBEBIREM,KADE,907
E01382,PRESBY PRIM SCH PRAMKUMA,EASTERN,KWAEBEBIREM,KADE,370
E01383,PRESBY PRIM ABENASO,EASTERN,KWAEBEBIREM,KADE,1093
E01384,MENEPONSO L/A PRIM SCH,EASTERN,KWAEBEBIREM,KADE,279
E01385,PRESBY PRIM SCH ASUOM,EASTERN,KWAEBEBIREM,KADE,991
E01386,HEALTH CENTRE  ASUOM,EASTERN,KWAEBEBIREM,KADE,766
E01387,ASUOM SEC SCH ASUOM,EASTERN,KWAEBEBIREM,KADE,672
E01388,PENTECOST CHURCH 'B' ASUOM,EASTERN,KWAEBEBIREM,KADE,633
E01389,PRESBY CHURCHL ASUOM,EASTERN,KWAEBEBIREM,KADE,990
E01390,PENTECOST CHURCH ASUOM,EASTERN,KWAEBEBIREM,KADE,450
E01391,METHODIST CHURCH ASUOM,EASTERN,KWAEBEBIREM,KADE,598
E01392,SALVATION ARMY DATCARE,EASTERN,KWAEBEBIREM,KADE,424
E01393,CMB COCOA SHED ASUOM,EASTERN,KWAEBEBIREM,KADE,780
E01394,COUNCIL OFFICE ASUOM,EASTERN,KWAEBEBIREM,KADE,824
E01395,PRESBY PRIM SCH BOMSO,EASTERN,KWAEBEBIREM,KADE,668
E01396,CMB SHED BOMSO,EASTERN,KWAEBEBIREM,KADE,792
E01397,L/A PRIM SCH KUKUBI,EASTERN,KWAEBEBIREM,KADE,170
E01398,PRESBY PRIM SCH TWEAPEASE,EASTERN,KWAEBEBIREM,KADE,856
E01399,C M B SHED TWEAPEASE,EASTERN,KWAEBEBIREM,KADE,890
E01400,L/A PRIM SCH NTRONANG,EASTERN,KWAEBEBIREM,KADE,583
E01401,PRESBY PRIM SCH LARBIKROM,EASTERN,KWAEBEBIREM,KADE,951
E01402,L/A PRIM SCH AKWANTE,EASTERN,KWAEBEBIREM,KADE,229
E01403,L/A PRIM SCH ATOBRISO NO 1,EASTERN,KWAEBEBIREM,KADE,456
E01404,L/A PRIM SCH. AKAWANI,EASTERN,KWAEBEBIREM,KADE,857
E01405,L/A PRIM SCH KOKA,EASTERN,KWAEBEBIREM,KADE,266
E01406,PRESBY PRIM SCH JAMES TOWN,EASTERN,KWAEBEBIREM,KADE,613
E01407,COMMUNITY HEALTH POST JAMES TOWN,EASTERN,KWAEBEBIREM,KADE,285
E01408,L/A EXPERIMENTAL SCH PEGA,EASTERN,KWAEBEBIREM,KADE,663
E01409,LORRY STATION PEGA,EASTERN,KWAEBEBIREM,KADE,214
E01410,SALVATION ARMY PRIM SCH AFUNYA,EASTERN,KWAEBEBIREM,KADE,130
E01411,PRESBY PRIM SCH KWAE (A),EASTERN,KWAEBEBIREM,KADE,592
E01412,PRESBY PRIM SCH KWAE (B),EASTERN,KWAEBEBIREM,KADE,592
E01413,MARKET SQUARE KWAE,EASTERN,KWAEBEBIREM,KADE,588
E01414,L/A PRIM SCH ADIEMBRA-KWAE,EASTERN,KWAEBEBIREM,KADE,128
E01415,R/C J H S  ANWEAM,EASTERN,KWAEBEBIREM,KADE,741
E01416,R/C PRIM SCH ANWEAM,EASTERN,KWAEBEBIREM,KADE,893
E01417,PRESBY JHS SCH OTUMI,EASTERN,KWAEBEBIREM,KADE,798
E01418,MODEL JHS OTUMI,EASTERN,KWAEBEBIREM,KADE,355
E01419,PRESBY PRIM SCH ABOMPE,EASTERN,KWAEBEBIREM,KADE,553
E01420,DUAH PREP SCH NKWANTANANG,EASTERN,KWAEBEBIREM,KADE,685
E01421,METHODIST PRIM SCH NKWANTANANG,EASTERN,KWAEBEBIREM,KADE,666
E01422,POST OFFICE NKWANTANANG,EASTERN,KWAEBEBIREM,KADE,802
E01423,PRESBY PRIM SCH NKWANTANANG,EASTERN,KWAEBEBIREM,KADE,712
E01424,PENTECOST CHURCH SUBIKESE,EASTERN,KWAEBEBIREM,KADE,141
E02106,NKWATIA INFORMATION CENTRE,EASTERN,KWAHU EAST,ABETIFI,1011
E02107,HEALTH CENTRE NKWATIA,EASTERN,KWAHU EAST,ABETIFI,584
E02108,MARKET NKWATIA,EASTERN,KWAHU EAST,ABETIFI,365
E02109,ORICHY NKWATIA,EASTERN,KWAHU EAST,ABETIFI,252
E02110,NKWATIA L/A J H S,EASTERN,KWAHU EAST,ABETIFI,568
E02111,ST. PETER'S SHS NKWATIA,EASTERN,KWAHU EAST,ABETIFI,767
E02112,NKWATIA S D A J H S,EASTERN,KWAHU EAST,ABETIFI,271
E02113,NKWATIA POST OFFICE,EASTERN,KWAHU EAST,ABETIFI,217
E02114,NKWATIA SECONDARY SCHOOL,EASTERN,KWAHU EAST,ABETIFI,611
E02115,NKWATIA S D A PRIM SCH,EASTERN,KWAHU EAST,ABETIFI,319
E02116,COMM CENTRE ADUAMOAH,EASTERN,KWAHU EAST,ABETIFI,136
E02117,ADUAMOAH POST OFFICE,EASTERN,KWAHU EAST,ABETIFI,323
E02118,ADUAMOAH INFORMATION CENTRE,EASTERN,KWAHU EAST,ABETIFI,165
E02119,PRESBY PRIM SCHOOL,EASTERN,KWAHU EAST,ABETIFI,447
E02120,ABETIFI L/A PRIMARY SCHOOL,EASTERN,KWAHU EAST,ABETIFI,1059
E02121,ABETIFI TRAINING COLLEGE,EASTERN,KWAHU EAST,ABETIFI,145
E02122,ABETIFI PREPARATORY SCHOOL,EASTERN,KWAHU EAST,ABETIFI,635
E02123,ABETIFI EBENEZER PRESBY CHURCH,EASTERN,KWAHU EAST,ABETIFI,590
E02124,ABETIFI COMMUNITY CENTRE,EASTERN,KWAHU EAST,ABETIFI,230
E02125,ABETIFI COMMUNITY LIBRARY (A),EASTERN,KWAHU EAST,ABETIFI,663
E02126,KUBEASE ABETIFI,EASTERN,KWAHU EAST,ABETIFI,260
E02127,ABETIFI ANGLICAN SCHOOL (A),EASTERN,KWAHU EAST,ABETIFI,577
E02128,ABETIFI ANGLICAN SCHOOL (B),EASTERN,KWAHU EAST,ABETIFI,578
E02129,DOME ABETIFI,EASTERN,KWAHU EAST,ABETIFI,542
E02130,ABETIFI PRESBY PRIM SCHOOL,EASTERN,KWAHU EAST,ABETIFI,842
E02131,PEPEASE R/C PRIM SCHOOL,EASTERN,KWAHU EAST,ABETIFI,485
E02132,PRESBY PRIM SCHOOL PEPEASE,EASTERN,KWAHU EAST,ABETIFI,310
E02133,CULTURAL CENTRE PEPEASE,EASTERN,KWAHU EAST,ABETIFI,365
E02134,FLORENCE OSEI J H S ADOSOASE & PEPEASE,EASTERN,KWAHU EAST,ABETIFI,506
E02135,PEPEASE L/A J H S,EASTERN,KWAHU EAST,ABETIFI,192
E02136,PEPEASE L/A PRIMARY SCHOOL,EASTERN,KWAHU EAST,ABETIFI,502
E02137,COMM CENTRE PEPEASE,EASTERN,KWAHU EAST,ABETIFI,421
E02138,PEPEASE POST OFFICE,EASTERN,KWAHU EAST,ABETIFI,279
E02139,ABENE METHODIST J H S,EASTERN,KWAHU EAST,ABETIFI,243
E02140,DEMANO L/A PRIM SCHOOL,EASTERN,KWAHU EAST,ABETIFI,504
E02141,HWEHWEE PRESBY PRIM SCH,EASTERN,KWAHU EAST,ABETIFI,468
E02142,ASEMPANEYE HWEEHWEE,EASTERN,KWAHU EAST,ABETIFI,219
E02143,HWEHWEE C M B SHED,EASTERN,KWAHU EAST,ABETIFI,370
E02144,NKURAKAN HWEEHWEE,EASTERN,KWAHU EAST,ABETIFI,120
E02145,DAAKUKROM L/A PRIM SCH,EASTERN,KWAHU EAST,ABETIFI,119
E02146,ASESEASO D/A PRIMARY,EASTERN,KWAHU EAST,ABETIFI,214
E02147,LORRY PARK SEMPOAKROM,EASTERN,KWAHU EAST,ABETIFI,1011
E02148,D/A PRIMARY SCHOOL,EASTERN,KWAHU EAST,ABETIFI,806
E02149,PENTECOST CHAPEL ATUOBI,EASTERN,KWAHU EAST,ABETIFI,676
E02150,L/A PRIMARY SCH NKWATANAN,EASTERN,KWAHU EAST,ABETIFI,205
E02151,L/A PRIM SCH SUNTRE,EASTERN,KWAHU EAST,ABETIFI,153
E02152,D/A PRIMARY SCHOOL,EASTERN,KWAHU EAST,ABETIFI,601
E02153,L/A PRIMARY SCH SADAN,EASTERN,KWAHU EAST,ABETIFI,126
E02154,L/A PRIMARY SCH AHINASE,EASTERN,KWAHU EAST,ABETIFI,189
E02155,PRESBY PRIM BANKRASE,EASTERN,KWAHU EAST,ABETIFI,452
E02156,ANWEAMU TUKOROM,EASTERN,KWAHU EAST,ABETIFI,468
E02157,SUMINAKESE R/C PRIMARY SCH,EASTERN,KWAHU EAST,ABETIFI,182
E02158,R C PRIM SCH SUMINAKESE,EASTERN,KWAHU EAST,ABETIFI,291
E02159,SUMINAKESE PRESBY PRIM SCH,EASTERN,KWAHU EAST,ABETIFI,355
E02160,L/A PRIM MOTA,EASTERN,KWAHU EAST,ABETIFI,308
E02161,NKWANKWASEM NO 1 DAY CARE,EASTERN,KWAHU EAST,ABETIFI,168
E02162,ASANTE AKURAA ONYEMSO,EASTERN,KWAHU EAST,ABETIFI,166
E02163,ABOTRIANSA L/A PRIMARY SCH,EASTERN,KWAHU EAST,ABETIFI,148
E02164,OBOYAN NO2 L/A PRIM SCH,EASTERN,KWAHU EAST,ABETIFI,201
E02165,ASUMESU L/A PRIMARY SCH,EASTERN,KWAHU EAST,ABETIFI,567
E02166,L/A PRIMARY SCHOOL KWAHU TAFO,EASTERN,KWAHU EAST,ABETIFI,706
E02167,ATOMFOSUA K TAFO,EASTERN,KWAHU EAST,ABETIFI,950
E02168,L/A PRIMARY SCHOOL KOTOSO,EASTERN,KWAHU EAST,ABETIFI,782
E02169,AKUASE KOTOSO,EASTERN,KWAHU EAST,ABETIFI,754
E02170,BREBESHIA GOSPEL CHURCH,EASTERN,KWAHU EAST,ABETIFI,123
E02171,COMM LIBRARY AKYEASE,EASTERN,KWAHU EAST,ABETIFI,774
E02172,ZONGO MOSQUE KWAHU TAFO,EASTERN,KWAHU EAST,ABETIFI,689
E02173,LORRY PARK OHEMAA ADUAKRO,EASTERN,KWAHU EAST,ABETIFI,315
E02174,L/A PRIMARY SCHOOL BOKURUWA,EASTERN,KWAHU EAST,ABETIFI,254
E02175,DURBAR GROUNDS BOKURUWA,EASTERN,KWAHU EAST,ABETIFI,277
E02176,NTESO DURBAR GROUNDS,EASTERN,KWAHU EAST,ABETIFI,378
E02177,L/A PRIM SCH OFRAMASE 2,EASTERN,KWAHU EAST,ABETIFI,305
E02178,L/A PRIMARY SCH ABISU NO2,EASTERN,KWAHU EAST,ABETIFI,589
E02179,ASUOGYA OFRAMOASE,EASTERN,KWAHU EAST,ABETIFI,323
E02180,ASU ABAN MIASO,EASTERN,KWAHU EAST,ABETIFI,178
E02181,L/A PRIMARY SCHOOL MIASO,EASTERN,KWAHU EAST,ABETIFI,916
E02182,KWAKU TUTU MASIMAWE,EASTERN,KWAHU EAST,ABETIFI,584
E02183,ASIKAM,EASTERN,KWAHU EAST,ABETIFI,126
E02184,L/A PRIM SCHOOL OHEMAA,EASTERN,KWAHU EAST,ABETIFI,155
E02185,L/A PRIMARY SCHOOL APESIKA,EASTERN,KWAHU EAST,ABETIFI,544
E02186,ANKOMAH AWESASU,EASTERN,KWAHU EAST,ABETIFI,323
E02187,R/C PRIMARY SCH. ABOAM,EASTERN,KWAHU EAST,ABETIFI,528
E02188,L/A PRIMARY SCHOOL ANKOMAH,EASTERN,KWAHU EAST,ABETIFI,424
E02189,PRESBY PRIMARY SCHOOL ANKOMAH,EASTERN,KWAHU EAST,ABETIFI,247
E02190,ANKOMAH KOFI NYINA,EASTERN,KWAHU EAST,ABETIFI,587
E02191,L/A PRIMARY SCHOOL ABISU NO 1,EASTERN,KWAHU EAST,ABETIFI,201
E02192,ANKOMAH KWADUKRO,EASTERN,KWAHU EAST,ABETIFI,524
E02193,AKWASIHO PRESBY JHS,EASTERN,KWAHU EAST,ABETIFI,462
E02194,OSUWURO AKWASIHO,EASTERN,KWAHU EAST,ABETIFI,581
E02195,KWAME AGEI AKWASIHO,EASTERN,KWAHU EAST,ABETIFI,144
E02022,L/A PRIM KOFI OWUSU,EASTERN,KWAHU SOUTH,MPRAESO,209
E02023,OSUKWA L/A J H S,EASTERN,KWAHU SOUTH,MPRAESO,593
E02024,FUNERAL GROUNDS AHODWO,EASTERN,KWAHU SOUTH,MPRAESO,154
E02025,R/C JHS ASEMPANAYE ATUOBIKROM,EASTERN,KWAHU SOUTH,MPRAESO,1009
E02026,L/A PRIMARY SCHOOL MANFE-SUAA,EASTERN,KWAHU SOUTH,MPRAESO,237
E02027,L/A PRIMARY SCHOOL YIRENKYIKROM,EASTERN,KWAHU SOUTH,MPRAESO,373
E02028,L/A PRIMARY SCHOOL FORMANSO,EASTERN,KWAHU SOUTH,MPRAESO,245
E02029,LA PRIM ADUNKWAA,EASTERN,KWAHU SOUTH,MPRAESO,182
E02030,L/A PRIM ATUOBI KETEWA,EASTERN,KWAHU SOUTH,MPRAESO,133
E02031,OKAIKROM R/C PRIMARY SCHOOL,EASTERN,KWAHU SOUTH,MPRAESO,250
E02032,FUNERAL GROUNDS NKETIA,EASTERN,KWAHU SOUTH,MPRAESO,381
E02033,CMB SHED ADONTENG KWAHU PRASO NO 2,EASTERN,KWAHU SOUTH,MPRAESO,264
E02034,G P R T U KWAHU PRASO NO 2,EASTERN,KWAHU SOUTH,MPRAESO,395
E02035,PRESBY PRIMARY PRASO NO 2,EASTERN,KWAHU SOUTH,MPRAESO,225
E02036,KWASI NYARKO MEMORIA SCHOOL,EASTERN,KWAHU SOUTH,MPRAESO,628
E02037,CMB ASEMPANAYE NO 1,EASTERN,KWAHU SOUTH,MPRAESO,575
E02038,R/C PRIM SCH KWAHU PRASO NO 1,EASTERN,KWAHU SOUTH,MPRAESO,383
E02039,FUNERAL GROUNDS ASIKUMA,EASTERN,KWAHU SOUTH,MPRAESO,155
E02040,BESEASE R/C SCHOOL,EASTERN,KWAHU SOUTH,MPRAESO,458
E02041,CMB SHED BESEASE WEST,EASTERN,KWAHU SOUTH,MPRAESO,466
E02042,TWENEDUASE PRIMARY SCH,EASTERN,KWAHU SOUTH,MPRAESO,244
E02043,TWENEDUASE COMMUNITY CENTRE,EASTERN,KWAHU SOUTH,MPRAESO,235
E02044,OBO L/A JHS,EASTERN,KWAHU SOUTH,MPRAESO,515
E02045,OBO PRESBY JHS,EASTERN,KWAHU SOUTH,MPRAESO,319
E02046,OBO R/C PRIMARY SCHOOL,EASTERN,KWAHU SOUTH,MPRAESO,258
E02047,OBO HEALTH CENTRE,EASTERN,KWAHU SOUTH,MPRAESO,366
E02048,OBO POST OFFICE,EASTERN,KWAHU SOUTH,MPRAESO,520
E02049,OBO ANGLICAN PRIMARY SCH,EASTERN,KWAHU SOUTH,MPRAESO,139
E02050,OBOMENG PRESBY PRIMARY SCH,EASTERN,KWAHU SOUTH,MPRAESO,557
E02051,OBOMENG L/A J H S,EASTERN,KWAHU SOUTH,MPRAESO,416
E02052,OBOMENG HEALTH OFFICE,EASTERN,KWAHU SOUTH,MPRAESO,325
E02053,OBOMENG DAY CARE CENTRE,EASTERN,KWAHU SOUTH,MPRAESO,203
E02054,FUNERAL GROUNDS ATIBIE,EASTERN,KWAHU SOUTH,MPRAESO,772
E02055,APOSTOLIC CHURCH ATIBIE,EASTERN,KWAHU SOUTH,MPRAESO,565
E02056,ATIBIE METHODIST PRIMARY SCHOOL,EASTERN,KWAHU SOUTH,MPRAESO,619
E02057,MPRAESO PRESBY PRIMARY 'A' SCHOOL,EASTERN,KWAHU SOUTH,MPRAESO,818
E02058,MPRAESO PRESBY PRIMARY 'B',EASTERN,KWAHU SOUTH,MPRAESO,201
E02059,ROMAN CATHOLIC SCHOOL MPRAESO,EASTERN,KWAHU SOUTH,MPRAESO,125
E02060,S D A CHURCH MPRAESO,EASTERN,KWAHU SOUTH,MPRAESO,573
E02061,CONCERT HOUSE MPRAESO,EASTERN,KWAHU SOUTH,MPRAESO,753
E02062,MPRAESO APOSTOLIC CHURCH,EASTERN,KWAHU SOUTH,MPRAESO,325
E02063,NANA AMPADU MEM PRI SCH MPRAESO,EASTERN,KWAHU SOUTH,MPRAESO,222
E02064,FORMER MTTU OFFICE MPRAESO,EASTERN,KWAHU SOUTH,MPRAESO,601
E02065,AKASANOMA PREPARATORY SCH MPRAESO,EASTERN,KWAHU SOUTH,MPRAESO,278
E02066,L/A PRIMARY SCHOOL BEPONG NO 2,EASTERN,KWAHU SOUTH,MPRAESO,653
E02067,PRESBY SCHOOL BEPONG,EASTERN,KWAHU SOUTH,MPRAESO,212
E02068,PRESBY J H S BEPONG,EASTERN,KWAHU SOUTH,MPRAESO,171
